#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         THEMIS
#     SOURCE_NAME                     THA>Themis Probe A
#     DISCIPLINE                      Space Physics>Magnetospheric Science
#     DATA_TYPE                       FGM
#     DESCRIPTOR                      L2>L2 DATA
#     DATA_VERSION                    1
#     PI_NAME                         V. Angelopoulos, U. Auster & K.H. Glassmeier and W. Baumjohann
#     PI_AFFILIATION                  UCB, TUBS and IWF respectively, NASA NAS5-02099
#     TITLE                           Fluxgate Magnetometer Measurements
#     TEXT                            Sensor and electronics design provided by TUBS (Glassmeier, Auster) and IWF                           
#                                      (Baumjohann, Magnes)                                                                                  
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   THEMIS
#     LOGICAL_SOURCE                  tha_l2_fgm
#     LOGICAL_FILE_ID                 tha_l2_fgm_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      Spacecraft-collected fluxgate magnetometer, Decimated TeleMetry High, DSL, GSE                        
#                                      and GSM coordinates                                                                                   
#     TIME_RESOLUTION                 1/4-1/128s
#     RULES_OF_USE                    Open Data for Scientific Use
#     GENERATED_BY                    THEMIS SOC
#     GENERATION_DATE                 Wed Jun 19 11:29:49 2024
#     ACKNOWLEDGEMENT                 NASA Contract NAS5-02099
#     MODS                            Rev- 2006-09-18
#     ADID_REF                        NSSD0110
#     LINK_TEXT                       THEMIS FGM
#                                     Higher resolution data and analysis s/w from
#                                     Detailed description of the
#     LINK_TITLE                      Processing History
#                                     THEMIS mission website
#                                     FGM instrument
#     HTTP_LINK                       http://themis.ssl.berkeley.edu/fgm_proc_history.shtml
#                                     http://themis.ssl.berkeley.edu/
#                                     http://themis.ssl.berkeley.edu/instrument_fgm.shtml
#     FILE_NAMING_CONVENTION          source_descriptor_datatype
#     CAVEATS                         See THEMIS website for caveats
#     VALIDITY                        to be validated
#     VALIDATOR                       tbd
#     VALIDATE                        Compatible with the ISTP CDF Standards
#     INST_MOD                        THM>xxxx
#     PARENTS                         xxxx
#     INST_SETTINGS                   Not used
#     SOFTWARE_VERSION                32653
#     SPASE_DATASETRESOURCEID         spase://DLR/NumericalData/THEMIS/A/FGM/PT0.0078125S
#     CDAWEB_PARENTS                  tha_l2_fgm_00000000_v01
#                                     tha_l2_fgm_20240510_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. tha_fgs_epoch
#  2. ---- FGS (spin-resolution/~3 sec) magnetic  field B in XYZ GSE Coordinates
#       NOTES:  Units are in nanotesla
#
UT                                    BX_FGS-D               BY_FGS-D               BZ_FGS-D
                                        (@_1_)                 (@_2_)                 (@_3_)
dd-mm-yyyy hh:mm:ss.ms                  nT_GSE                 nT_GSE                 nT_GSE
10-05-2024 13:00:00.769               -18.3015               -6.84809                7.32785
10-05-2024 13:00:03.509               -4.77931               -4.00262               -13.2891
10-05-2024 13:00:06.250                3.68968               -14.9489               -32.4824
10-05-2024 13:00:08.990               -1.65135               -18.9021               -33.4344
10-05-2024 13:00:11.730               -13.1535               -9.76135               -25.7905
10-05-2024 13:00:14.471               -13.4619               -11.8731               -17.1451
10-05-2024 13:00:17.211               -5.65568               -5.42600               -19.3519
10-05-2024 13:00:19.952               -3.47416               -3.07800               -13.8441
10-05-2024 13:00:22.692               -4.80290               -1.51690               -10.3166
10-05-2024 13:00:25.433               -3.65215               0.641639               -7.08483
10-05-2024 13:00:28.173               -2.59745               0.934902               -6.10122
10-05-2024 13:00:30.914               -2.48733               0.803376               -6.70272
10-05-2024 13:00:33.654               -3.18444              -0.475272               -10.7497
10-05-2024 13:00:36.395               -5.38167               -3.09713               -14.9169
10-05-2024 13:00:39.135               -6.95763               -6.36244               -19.5001
10-05-2024 13:00:41.876               -8.17249               -8.69360               -20.5050
10-05-2024 13:00:44.616               -8.73519               -9.73764               -21.0389
10-05-2024 13:00:47.357               -7.21353               -7.85646               -22.3948
10-05-2024 13:00:50.097               -10.7436               -10.4366               -20.8857
10-05-2024 13:00:52.838               -6.91719               -10.6002               -20.6294
10-05-2024 13:00:55.578               -6.08906               -11.1232               -23.2989
10-05-2024 13:00:58.319               -2.68294               -9.25041               -24.9891
10-05-2024 13:01:01.059               -2.81878               -9.61121               -25.8630
10-05-2024 13:01:03.799               -2.40180               -9.43266               -27.1287
10-05-2024 13:01:06.540               -1.42676               -9.86035               -28.0184
10-05-2024 13:01:09.280               -1.82603               -9.51485               -26.9977
10-05-2024 13:01:12.021               -1.33682               -8.60317               -26.2575
10-05-2024 13:01:14.761              -0.238407               -11.4805               -25.5240
10-05-2024 13:01:17.502               -2.34617               -13.0161               -26.1341
10-05-2024 13:01:20.242               -1.80925               -12.3343               -25.9839
10-05-2024 13:01:22.983               -2.53618               -11.2794               -24.7098
10-05-2024 13:01:25.723               -1.78499               -11.5473               -23.4131
10-05-2024 13:01:28.464               -1.65242               -11.5774               -24.5996
10-05-2024 13:01:31.204              -0.165275               -12.7104               -25.0512
10-05-2024 13:01:33.945              -0.882483               -12.7757               -24.7399
10-05-2024 13:01:36.685             -0.0808378               -13.6418               -23.6819
10-05-2024 13:01:39.426              -0.587252               -12.7657               -23.4112
10-05-2024 13:01:42.166              0.0374783               -13.7035               -24.3397
10-05-2024 13:01:44.907               0.699977               -12.7086               -24.8029
10-05-2024 13:01:47.647               0.386468               -9.69532               -25.4544
10-05-2024 13:01:50.387                2.12416               -8.56240               -23.5999
10-05-2024 13:01:53.128                2.46452               -7.91949               -22.8426
10-05-2024 13:01:55.868                2.66038               -7.62566               -21.3760
10-05-2024 13:01:58.609                2.73790               -5.44822               -20.5679
10-05-2024 13:02:01.349                1.96313               -6.15568               -20.8984
10-05-2024 13:02:04.090                2.26112               -6.22594               -20.2662
10-05-2024 13:02:06.830                3.54100               -6.16777               -22.0803
10-05-2024 13:02:09.571                4.70091               -9.51995               -23.0453
10-05-2024 13:02:12.311                6.24532               -11.6878               -24.1708
10-05-2024 13:02:15.052                7.42835               -9.22464               -25.0398
10-05-2024 13:02:17.792                7.76680               -10.8082               -25.7421
10-05-2024 13:02:20.533                9.86405               -11.3821               -26.9719
10-05-2024 13:02:23.273                10.9118               -11.1950               -27.8065
10-05-2024 13:02:26.014                9.57017               -13.2423               -27.2119
10-05-2024 13:02:28.754                12.6323               -8.25278               -26.3234
10-05-2024 13:02:31.495                19.8386               -2.98791               -17.1491
10-05-2024 13:02:34.235                17.6751               -3.46908               -16.4832
10-05-2024 13:02:36.975                16.6529               -7.11623               -19.9600
10-05-2024 13:02:39.716                15.9258               -4.35215               -20.1442
10-05-2024 13:02:42.456                18.8761               -6.05705               -22.0491
10-05-2024 13:02:45.197                18.7321               -17.1034               -19.3478
10-05-2024 13:02:47.937                10.4393               -11.4471               -17.0009
10-05-2024 13:02:50.678                13.2224               -7.44154               -18.3700
10-05-2024 13:02:53.418                15.0440               -9.69304               -19.4559
10-05-2024 13:02:56.159                15.8566               -14.2091               -21.3055
10-05-2024 13:02:58.899                14.0866               -17.9082               -22.9266
10-05-2024 13:03:01.640                10.2539               -20.1449               -20.4030
10-05-2024 13:03:04.380                7.36462               -19.4811               -23.0510
10-05-2024 13:03:07.121                6.62884               -19.7546               -23.4016
10-05-2024 13:03:09.861                1.37505               -16.5868               -23.1690
10-05-2024 13:03:12.602                2.50952               -19.3473               -24.5243
10-05-2024 13:03:15.342                1.67943               -25.4561               -25.8002
10-05-2024 13:03:18.083               -3.79174               -29.6149               -24.0983
10-05-2024 13:03:20.823               -8.81774               -32.9180               -19.6840
10-05-2024 13:03:23.564               -13.2532               -32.7906               -11.4101
10-05-2024 13:03:26.304               -11.5709               -31.6786               -3.75013
10-05-2024 13:03:29.044               -9.66129               -30.0207               0.223978
10-05-2024 13:03:31.785               -6.52227               -28.3703                3.44106
10-05-2024 13:03:34.525               -4.16544               -25.4579                3.91562
10-05-2024 13:03:37.266               -1.42004               -23.0979                5.84468
10-05-2024 13:03:40.006               -4.57855               -24.2618                6.86712
10-05-2024 13:03:42.747               -4.32778               -21.2639                6.30239
10-05-2024 13:03:45.487              -0.442462               -19.8974                7.85694
10-05-2024 13:03:48.228               -2.11865               -18.6140                8.11902
10-05-2024 13:03:50.968               -2.57393               -18.5433                10.9989
10-05-2024 13:03:53.709              -0.214483               -13.6048                11.4269
10-05-2024 13:03:56.449              -0.132661               -13.7357                12.0139
10-05-2024 13:03:59.190               -2.06848               -14.4806                15.3832
10-05-2024 13:04:01.930               -3.47355               -11.5403                16.1269
10-05-2024 13:04:04.671               -1.20606               -9.61154                15.1483
10-05-2024 13:04:07.411               -4.13419               -8.96146                13.9650
10-05-2024 13:04:10.152               -5.02988               -5.08281                13.9920
10-05-2024 13:04:12.892               -6.03332               -1.76262                10.1021
10-05-2024 13:04:15.632                1.38805               -4.69743                13.7369
10-05-2024 13:04:18.373               -5.14626               -2.49494                15.7153
10-05-2024 13:04:21.113               -4.76807               -4.22202                13.9769
10-05-2024 13:04:23.854               -1.27924               -1.47598                5.54974
10-05-2024 13:04:26.594             -0.0827893              -0.843099                3.54505
10-05-2024 13:04:29.335               -2.71678                2.45979                8.65374
10-05-2024 13:04:32.075               0.291141               -1.19136                6.51618
10-05-2024 13:04:34.816               -1.95486               -3.79621                8.54095
10-05-2024 13:04:37.556               -2.70915               -6.03933                14.3082
10-05-2024 13:04:40.297               -3.10221               -6.49448                19.3477
10-05-2024 13:04:43.037               -1.58737               -2.47340                16.7721
10-05-2024 13:04:45.778              -0.388794               0.260543                12.5175
10-05-2024 13:04:48.518              -0.987533               -1.63177                17.7244
10-05-2024 13:04:51.259              -0.972033               -1.37849                20.4069
10-05-2024 13:04:53.999               -2.94171               -1.99533                18.2208
10-05-2024 13:04:56.740              -0.912979               0.134850                17.7174
10-05-2024 13:04:59.480            -0.00282327               0.570860                19.4958
10-05-2024 13:05:02.220              -0.767594                1.79832                20.4590
10-05-2024 13:05:04.961               0.384888                2.21778                19.9870
10-05-2024 13:05:07.701               -2.21053               0.968869                19.7145
10-05-2024 13:05:10.442               -4.30714              -0.505942                16.4966
10-05-2024 13:05:13.182               -5.44176                1.13380                12.2515
10-05-2024 13:05:15.923               -4.06230             -0.0816422                7.86137
10-05-2024 13:05:18.663               0.272094               0.102485               0.511036
10-05-2024 13:05:21.404               -1.02889               -3.90489               -2.23638
10-05-2024 13:05:24.144               -4.26865               -6.80378              -0.633464
10-05-2024 13:05:26.885               -5.86171               -9.01698               -5.41313
10-05-2024 13:05:29.625               -9.70783               -5.37352               -16.4530
10-05-2024 13:05:32.366               -11.7679               -6.62564               -27.2078
10-05-2024 13:05:35.106               -12.3680               -3.11340               -27.3834
10-05-2024 13:05:37.847               -5.30113              -0.995176               -29.3384
10-05-2024 13:05:40.587               -7.60816              -0.596676               -30.4523
10-05-2024 13:05:43.328               -3.91188               -10.7473               -28.5098
10-05-2024 13:05:46.068               -8.90043               -22.3176               -25.1501
10-05-2024 13:05:48.808               -9.89171               -19.9134               -26.5137
10-05-2024 13:05:51.549               -8.13517               -20.6983               -27.3199
10-05-2024 13:05:54.289               -4.53903               -13.2473               -32.3593
10-05-2024 13:05:57.030               -4.44395               -10.4029               -34.1549
10-05-2024 13:05:59.770               -4.02485               -10.2130               -35.1384
10-05-2024 13:06:02.511               -5.93999               -6.51669               -36.3224
10-05-2024 13:06:05.251               -5.96278               -3.24508               -36.9798
10-05-2024 13:06:07.992               -4.36244               -6.14221               -33.9424
10-05-2024 13:06:10.732               -5.42246               -7.96135               -31.4735
10-05-2024 13:06:13.473               -5.41070               -9.64669               -27.9878
10-05-2024 13:06:16.213               -4.26567               -11.4401               -28.6091
10-05-2024 13:06:18.954               -2.45708               -15.0546               -26.8590
10-05-2024 13:06:21.694               -4.98406               -19.3078               -30.2041
10-05-2024 13:06:24.435               -7.67871               -15.1606               -35.7259
10-05-2024 13:06:27.175               -5.61671               -13.3897               -36.9203
10-05-2024 13:06:29.916               -7.99061               -13.4740               -36.0677
10-05-2024 13:06:32.656               -8.33501               -13.0040               -36.3682
10-05-2024 13:06:35.397               -9.05049               -14.3323               -34.2771
10-05-2024 13:06:38.137               -8.64759               -14.4630               -35.2214
10-05-2024 13:06:40.877               -7.93629               -13.4048               -35.8856
10-05-2024 13:06:43.618               -8.45252               -9.11243               -36.0268
10-05-2024 13:06:46.358               -5.84040               -8.62265               -34.0776
10-05-2024 13:06:49.099               -6.89648               -7.68965               -34.7848
10-05-2024 13:06:51.839               -6.38874               -6.55694               -36.1265
10-05-2024 13:06:54.580               -3.47929               -3.01309               -35.8710
10-05-2024 13:06:57.320               -5.38120               -2.65501               -35.0777
10-05-2024 13:07:00.061               -5.08271              -0.377491               -34.3096
10-05-2024 13:07:02.801               -4.55239               -3.27178               -32.9968
10-05-2024 13:07:05.542               -3.88466              -0.750871               -29.9443
10-05-2024 13:07:08.282               -4.64568               -1.04133               -26.2743
10-05-2024 13:07:11.023               -3.85072               0.148824               -19.1095
10-05-2024 13:07:13.763               -1.20406               -1.05594               -14.4642
10-05-2024 13:07:16.504               -1.99203               -2.68028               -11.4761
10-05-2024 13:07:19.244               -2.73318               -2.91337               -12.2227
10-05-2024 13:07:21.985               -2.67455               -3.84806               -17.6735
10-05-2024 13:07:24.725               -4.28074               -5.85893               -26.5031
10-05-2024 13:07:27.465               -4.41319               -1.52318               -26.5226
10-05-2024 13:07:30.206               -1.23530              -0.259066               -16.5987
10-05-2024 13:07:32.946              -0.736523               0.517037               -7.97125
10-05-2024 13:07:35.687               -1.00038              0.0961699               -8.38949
10-05-2024 13:07:38.427               0.690534              -0.647070               -11.8646
10-05-2024 13:07:41.168               -1.48084                1.35679               -10.2089
10-05-2024 13:07:43.908               -2.83964                1.22883               -15.1002
10-05-2024 13:07:46.649               -2.78611                3.84623               -19.6492
10-05-2024 13:07:49.389               -2.47982                4.09375               -20.2091
10-05-2024 13:07:52.130               -4.83750                4.61733               -18.9183
10-05-2024 13:07:54.870               -4.90411                2.30833               -22.7143
10-05-2024 13:07:57.611               -4.97291               0.598002               -19.6974
10-05-2024 13:08:00.351               -3.37349                1.91100               -18.6825
10-05-2024 13:08:03.092               -6.63792               0.371910               -24.1699
10-05-2024 13:08:05.832               -6.86419               -2.64006               -24.0213
10-05-2024 13:08:08.573               -4.06241               -3.94217               -18.0007
10-05-2024 13:08:11.313               -5.14841               -3.69476               -19.1499
10-05-2024 13:08:14.053               -4.32450               -5.37163               -14.6521
10-05-2024 13:08:16.794               -2.39846               -5.03260               -15.1433
10-05-2024 13:08:19.534              -0.507774               -4.76065               -15.7046
10-05-2024 13:08:22.275               0.441022               -7.49626               -14.6971
10-05-2024 13:08:25.015               -1.36052               -7.71782               -13.9464
10-05-2024 13:08:27.756               -1.89081               -5.03507               -14.6791
10-05-2024 13:08:30.496               -3.15661               -3.57946               -16.1277
10-05-2024 13:08:33.237               -3.37596               -4.80720               -15.4866
10-05-2024 13:08:35.977               -3.51212               -4.56673               -17.3721
10-05-2024 13:08:38.718               -3.45480               -4.79444               -17.1810
10-05-2024 13:08:41.458               -3.81693               -4.58079               -18.4523
10-05-2024 13:08:44.199               -3.87842               -4.59260               -19.1097
10-05-2024 13:08:46.939               -2.19624               -4.64767               -19.2567
10-05-2024 13:08:49.680              -0.877265               -2.59537               -18.4157
10-05-2024 13:08:52.420               0.160035               -3.12287               -16.9676
10-05-2024 13:08:55.161              0.0168553               -3.37397               -15.1574
10-05-2024 13:08:57.901               0.427384               -2.18342               -13.4211
10-05-2024 13:09:00.641               0.135939               -1.47086               -12.0009
10-05-2024 13:09:03.382               0.916173               -1.58338               -12.1348
10-05-2024 13:09:06.122                2.06843               -2.80404               -13.5485
10-05-2024 13:09:08.863                1.28982               -3.46123               -14.2529
10-05-2024 13:09:11.603                2.10407               -4.68358               -14.2599
10-05-2024 13:09:14.344                2.41594               -5.02584               -16.0057
10-05-2024 13:09:17.084                2.81472               -4.64958               -19.4357
10-05-2024 13:09:19.825                1.80555               -5.42774               -22.3267
10-05-2024 13:09:22.565               0.836105               -5.25041               -23.9703
10-05-2024 13:09:25.306              -0.113810               -6.12623               -25.1813
10-05-2024 13:09:28.046               -1.01505               -6.63912               -26.9376
10-05-2024 13:09:30.787              -0.575422               -7.86691               -27.9940
10-05-2024 13:09:33.527               0.273918               -7.89300               -28.8920
10-05-2024 13:09:36.268                1.53018               -8.86205               -28.4110
10-05-2024 13:09:39.008               0.461042               -8.86248               -27.6176
10-05-2024 13:09:41.749               0.226057               -8.89791               -27.2618
10-05-2024 13:09:44.489              -0.509923               -8.09715               -26.6982
10-05-2024 13:09:47.230               -1.65287               -7.53665               -23.2515
10-05-2024 13:09:49.970               -2.41831               -6.74368               -18.4097
10-05-2024 13:09:52.710               -1.70078               -7.32772               -15.2534
10-05-2024 13:09:55.451              -0.736393               -7.10854               -14.6883
10-05-2024 13:09:58.191               0.349538               -7.74531               -11.7809
10-05-2024 13:10:00.932              -0.331144               -8.20061               -9.51071
10-05-2024 13:10:03.672               -1.15501               -8.29257               -9.33452
10-05-2024 13:10:06.413                1.70309               -8.57949               -9.60857
10-05-2024 13:10:09.153                1.09338               -10.6675               -12.0846
10-05-2024 13:10:11.894               0.986765               -13.1311               -12.8018
10-05-2024 13:10:14.634              -0.635928               -14.6074               -14.6526
10-05-2024 13:10:17.375              0.0131210               -15.6176               -16.2785
10-05-2024 13:10:20.115               0.313636               -14.9425               -17.4173
10-05-2024 13:10:22.856              -0.523211               -14.5955               -16.8688
10-05-2024 13:10:25.596               0.744685               -16.0097               -16.5725
10-05-2024 13:10:28.337                1.25452               -16.9708               -15.5669
10-05-2024 13:10:31.077                1.46094               -16.9529               -13.6132
10-05-2024 13:10:33.818                1.92156               -16.7432               -13.9551
10-05-2024 13:10:36.558                1.29288               -16.5373               -14.6321
10-05-2024 13:10:39.298               0.397800               -16.2381               -16.0327
10-05-2024 13:10:42.039                1.07852               -15.1195               -17.4472
10-05-2024 13:10:44.779                1.77617               -14.9702               -18.1552
10-05-2024 13:10:47.520                1.68063               -16.3932               -17.0306
10-05-2024 13:10:50.260               0.629918               -18.3569               -16.9508
10-05-2024 13:10:53.001               0.907858               -18.5721               -16.4652
10-05-2024 13:10:55.741              -0.454188               -15.1692               -19.7295
10-05-2024 13:10:58.482              -0.521970               -14.4608               -22.3125
10-05-2024 13:11:01.222             -0.0423412               -16.0328               -18.7941
10-05-2024 13:11:03.963               0.551588               -17.6656               -18.4757
10-05-2024 13:11:06.703               0.724644               -14.5541               -21.5319
10-05-2024 13:11:09.444             -0.0241336               -13.9681               -21.1817
10-05-2024 13:11:12.184              -0.465340               -13.8753               -19.1007
10-05-2024 13:11:14.925               -1.10065               -12.5984               -17.9702
10-05-2024 13:11:17.665               -1.96990               -12.9115               -19.4954
10-05-2024 13:11:20.406               -1.49974               -13.1713               -18.2669
10-05-2024 13:11:23.146              -0.625874               -13.6334               -17.1195
10-05-2024 13:11:25.886               0.380734               -12.9628               -17.4967
10-05-2024 13:11:28.627              -0.428122               -11.0689               -15.6565
10-05-2024 13:11:31.367               -4.11516               -6.26191               -15.5808
10-05-2024 13:11:34.108               -3.34178               -4.51228               -16.3359
10-05-2024 13:11:36.848               -4.58531               -7.77321               -18.0243
10-05-2024 13:11:39.589               -4.13525               -14.6886               -17.8837
10-05-2024 13:11:42.329               -7.87565               -12.2687               -14.9727
10-05-2024 13:11:45.070               -4.47307               -5.37322               -15.1314
10-05-2024 13:11:47.810               -1.88975                4.48514               -5.31851
10-05-2024 13:11:50.551               -3.19760                8.04545                7.86717
10-05-2024 13:11:53.291                2.83277                5.58534                15.6152
10-05-2024 13:11:56.032               0.125617                1.53734                18.5506
10-05-2024 13:11:58.772              -0.510610                4.13592                20.5631
10-05-2024 13:12:01.513               0.246836                4.14123                20.9405
10-05-2024 13:12:04.253                1.80312                4.83466                22.5355
10-05-2024 13:12:06.994                6.15579                5.54996                25.4402
10-05-2024 13:12:09.734                8.17683               -1.22065                30.4178
10-05-2024 13:12:12.475                9.07041              -0.586589                35.1526
10-05-2024 13:12:15.215                10.6811               0.768596                38.3262
10-05-2024 13:12:17.955                12.7801               0.849943                39.5663
10-05-2024 13:12:20.696                13.2933                3.44662                40.1335
10-05-2024 13:12:23.436                13.6217                5.88478                40.6476
10-05-2024 13:12:26.177                12.6601                6.44710                41.4260
10-05-2024 13:12:28.917                9.31640                5.60032                42.5721
10-05-2024 13:12:31.658                12.0308                4.87826                42.4860
10-05-2024 13:12:34.398                11.6806                5.26976                43.0627
10-05-2024 13:12:37.139                11.6506                5.76666                42.9094
10-05-2024 13:12:39.879                13.5084                8.74927                40.1610
10-05-2024 13:12:42.620                12.8968                7.44306                39.7101
10-05-2024 13:12:45.360                12.3127                7.33287                39.5830
10-05-2024 13:12:48.101                10.3788                6.70784                38.2568
10-05-2024 13:12:50.841                11.2352                8.50966                33.8218
10-05-2024 13:12:53.582                10.3701                7.64388                32.8236
10-05-2024 13:12:56.322                10.8206                8.64129                35.0875
10-05-2024 13:12:59.063                10.5168                8.81439                35.4057
10-05-2024 13:13:01.803                12.9025                10.3053                33.3910
10-05-2024 13:13:04.543                13.0236                8.94460                32.9857
10-05-2024 13:13:07.284                11.1052                6.34568                34.3832
10-05-2024 13:13:10.024                7.41289                4.65225                36.8497
10-05-2024 13:13:12.765                10.5838                6.39766                34.3755
10-05-2024 13:13:15.505                11.7995                7.05604                32.3771
10-05-2024 13:13:18.246                10.7586                4.74434                33.4848
10-05-2024 13:13:20.986                9.48326                8.68722                33.4345
10-05-2024 13:13:23.727                7.30623                9.16980                33.4950
10-05-2024 13:13:26.467                4.21882                11.2437                32.5361
10-05-2024 13:13:29.208                4.43252                8.05747                34.6065
10-05-2024 13:13:31.948                4.35567                8.30675                35.0902
10-05-2024 13:13:34.689                5.79687                5.99048                35.3889
10-05-2024 13:13:37.429                6.56919                3.31737                37.6953
10-05-2024 13:13:40.170                5.57894                4.10717                38.4084
10-05-2024 13:13:42.910                5.44448                3.84881                38.6465
10-05-2024 13:13:45.651                5.67167                2.69934                39.0685
10-05-2024 13:13:48.391                4.03120                3.12239                39.8340
10-05-2024 13:13:51.131                6.01960                1.49269                39.0299
10-05-2024 13:13:53.872                5.02241                2.63972                38.0679
10-05-2024 13:13:56.612                4.84031                1.62779                36.8528
10-05-2024 13:13:59.353                4.88928                2.21821                35.5123
10-05-2024 13:14:02.093                4.16929               0.677817                34.7116
10-05-2024 13:14:04.834                2.19016                1.77761                33.8420
10-05-2024 13:14:07.574                3.63311                1.72098                34.4378
10-05-2024 13:14:10.315             -0.0343277                2.46816                33.4819
10-05-2024 13:14:13.055                1.06925                1.77540                30.9008
10-05-2024 13:14:15.796             -0.0974535                2.23241                32.2548
10-05-2024 13:14:18.536                2.02760                5.22371                31.5406
10-05-2024 13:14:21.277               -1.00789                6.98873                34.2049
10-05-2024 13:14:24.017                2.18695                8.12271                37.7309
10-05-2024 13:14:26.758                7.30078                4.58959                41.9568
10-05-2024 13:14:29.498                3.96591                3.73156                44.3465
10-05-2024 13:14:32.239                2.88276                5.67881                45.8583
10-05-2024 13:14:34.979                3.45924                5.41508                46.6353
10-05-2024 13:14:37.719                3.22847                4.73639                46.7747
10-05-2024 13:14:40.460                3.15424                4.68563                46.7350
10-05-2024 13:14:43.200                2.70792                4.54002                46.9110
10-05-2024 13:14:45.941                2.18310                4.41974                47.0010
10-05-2024 13:14:48.681                1.72339                4.05114                46.9287
10-05-2024 13:14:51.422                1.53784                4.16200                47.0480
10-05-2024 13:14:54.162                1.51984                4.24868                47.3575
10-05-2024 13:14:56.903                1.46886                4.26230                47.6359
10-05-2024 13:14:59.643                1.06060                4.22090                47.6361
10-05-2024 13:15:02.384               0.448764                4.46646                47.5069
10-05-2024 13:15:05.124              -0.111404                4.60576                47.6461
10-05-2024 13:15:07.865              -0.601716                4.48478                47.7011
10-05-2024 13:15:10.605               -1.96330                5.55420                47.6199
10-05-2024 13:15:13.346               -2.37649                6.79984                47.5445
10-05-2024 13:15:16.086               -2.29731                7.51404                47.2994
10-05-2024 13:15:18.827               -3.60138                7.99780                45.2034
10-05-2024 13:15:21.567               -4.04131                7.97438                40.8198
10-05-2024 13:15:24.307               -2.65119                7.00702                33.5462
10-05-2024 13:15:27.048               -2.46533                3.37868                28.1010
10-05-2024 13:15:29.788               -2.68640               -2.32848                25.0866
10-05-2024 13:15:32.529               -4.22705               -1.34519                24.6844
10-05-2024 13:15:35.269               -3.74411               -1.44003                22.2344
10-05-2024 13:15:38.010               -4.50590               -5.77439                20.7384
10-05-2024 13:15:40.750               -3.78201               -5.51309                23.5467
10-05-2024 13:15:43.491               -3.37428               -4.80359                23.0369
10-05-2024 13:15:46.231               -3.77974               -4.01356                20.8949
10-05-2024 13:15:48.972               -3.57093               -1.74291                20.0355
10-05-2024 13:15:51.712               -5.98902                4.38356                18.9722
10-05-2024 13:15:54.453               -8.09026                4.38759                19.8036
10-05-2024 13:15:57.193               -7.32896                3.45967                22.5876
10-05-2024 13:15:59.934               -4.44377                1.03606                22.4425
10-05-2024 13:16:02.674               -5.09370               0.108188                18.5976
10-05-2024 13:16:05.415               -4.60429               -2.50131                17.2244
10-05-2024 13:16:08.155               -6.44292               -4.36144                19.7463
10-05-2024 13:16:10.896               -11.4255               -6.05295                24.3691
10-05-2024 13:16:13.636                2.80349               -9.67429                24.7855
10-05-2024 13:16:16.376               -1.59389               -3.29283                25.4079
10-05-2024 13:16:19.117               -3.70183               -8.18657                25.9989
10-05-2024 13:16:21.857               -5.19557               -7.61137                28.4291
10-05-2024 13:16:24.598               -4.20918               -3.80765                28.5370
10-05-2024 13:16:27.338               0.807253               -5.16878                32.7811
10-05-2024 13:16:30.079              -0.611759               -4.20094                34.6841
10-05-2024 13:16:32.819               -1.04894               -3.10801                36.6959
10-05-2024 13:16:35.560               -2.83706                2.52732                37.8032
10-05-2024 13:16:38.300               -1.32272                8.82762                39.2015
10-05-2024 13:16:41.041               -2.54468                11.6368                41.1333
10-05-2024 13:16:43.781               -2.68335                11.8638                41.7312
10-05-2024 13:16:46.522               -3.88193                7.49869                42.2643
10-05-2024 13:16:49.262               -4.09832                5.68736                41.9779
10-05-2024 13:16:52.003               -1.49486                4.43779                42.2438
10-05-2024 13:16:54.743              -0.934055                4.38365                42.4528
10-05-2024 13:16:57.484              -0.721101                4.42836                42.3411
10-05-2024 13:17:00.224                1.13136                4.29732                42.2376
10-05-2024 13:17:02.964                1.52816                4.28285                42.6739
10-05-2024 13:17:05.705                1.41192                4.52377                42.7980
10-05-2024 13:17:08.445                1.72726                4.50543                42.5611
10-05-2024 13:17:11.186                2.27578                5.12034                42.5820
10-05-2024 13:17:13.926                3.50749                5.98675                42.6217
10-05-2024 13:17:16.667                4.45938                6.51932                43.1355
10-05-2024 13:17:19.407                4.41630                6.45866                43.4476
10-05-2024 13:17:22.148                4.01491                6.97112                43.5287
10-05-2024 13:17:24.888                4.22149                7.37983                43.8602
10-05-2024 13:17:27.629                4.06001                7.86273                44.2983
10-05-2024 13:17:30.369                3.50679                8.32601                45.2398
10-05-2024 13:17:33.110                2.59327                9.07012                45.9950
10-05-2024 13:17:35.850               0.755379                9.34726                45.7484
10-05-2024 13:17:38.591              -0.673347                9.13131                44.2503
10-05-2024 13:17:41.331              -0.853600                8.13817                42.9433
10-05-2024 13:17:44.072              -0.200466                6.80249                41.9047
10-05-2024 13:17:46.812               0.714032                4.87739                41.5176
10-05-2024 13:17:49.552                1.05295                4.96653                41.3140
10-05-2024 13:17:52.293                1.40110                5.27691                41.1109
10-05-2024 13:17:55.033                1.33752                4.98647                40.9282
10-05-2024 13:17:57.774                1.65215                4.59471                40.7835
10-05-2024 13:18:00.514                1.77591                4.52781                40.8094
